,latitude,longitude,address,address2,city,state,country,zip,id,contact_number,email_id,gym_name
5387,30.40155,-97.85342,6911 N FM-620,,Austin,Texas,US,78732,2485,(512) 992-2524,AustinTX4@anytimefitness.com,Austin (Four Points)
5388,51.6479,0.05567,216 High Road,,London (Loughton),Greater London,GB,IG10 1ET,UK-0431,0207 183 9980,loughton@anytimefitness.co.uk,London (Loughton)
5389,44.60903,-79.45004,3315 Monarch Dr,,Orillia,Ontario,CA,L3V 7W7,2950,(705) 326-5111,OrilliaON@anytimefitness.ca,Orillia
5390,1.33441,103.88629,"601 MacPherson Road, #02-08, Grantral Mall, Grantral Complex, 368239",,East,South East,SG,368242,SG-0127,+65 9836 4087,GrantralComplex@anytimefitness.sg,Grantral Complex
5391,36.38073,140.41184,河和田町1-1 1F,,水戸市,茨城県,JP,〒311-4152,JP-1473,029-297-3012,af_mitoakatsuka460_info@anytimefitness.jp,水戸市 (水戸赤塚店)
5392,45.27296,-93.41754,5922 167th Ave NW,,Anoka,Minnesota,US,55303,4169,763-753-9270,AnokaMN@anytimefitness.com,Anoka (Rum River Plaza )
5393,40.093545,-83.017091,940 N High St,,Worthington,Ohio,US,43085,5259,614-597-1244,WorthingtonOH@anytimefitness.com,Worthington
5394,14.74847,121.03652,TBD,,Caloocan,Metro Manila,PH,,PH-0250,,MetroplazaVicasCamarin@anytimefitness.ph,Metroplaza Vicas Camarin
5395,41.4090931,-78.5597269,865 Million Dollar Hwy,,St. Marys,Pennsylvania,US,15857,4885,(814) 512-4119,StMarysPA@anytimefitness.com,St. Marys
5396,52.67155,4.84829,Middenweg 257-259,,Heerhugowaard,Noord-Holland,NL,1701 GC,NL-1112,+31 72 201 01 04,heerhugowaard@anytimefitness.nl,Heerhugowaard
5397,28.53506,77.21052,"D - 83, Main Market, Opp. Mother Dairy, Malviya Nagar",,New Delhi,Delhi,IN,110017,IN-1003,+917838640414,malviyanagar.delhi@anytimefitness.in,"New Delhi, Malviya Nagar"
5398,38.98483,-119.94262,212 Elks Point Rd,,Zephyr Cove,Nevada,US,89448,2378,(775) 580-7266,LakeTahoeNV@anytimefitness.com,Zephyr Cove
5399,33.01394,-96.53876,101 S Ballard St,,Wylie,Texas,US,75098,1191,(972) 461-1600,WylieTX@anytimefitness.com,Wylie
5400,41.582125,-73.030777,152 Chase Ave,,Waterbury,Connecticut,US,06704,3975,(203) 527-5670,WaterburyCT@anytimefitness.com,Waterbury
5401,35.45796,139.4267,大上2-1-1 MEGAドン・キホーテ綾瀬 1F,,綾瀬市,神奈川県,JP,〒252-1104,JP-2881,0467-81-7797,af_mayase1092_info@anytimefitness.jp,綾瀬市 (MEGAドン・キホーテ綾瀬店)
5402,51.75545,5.13008,Markt 54,,Wijk en Aalburg,Noord-Brabant,NL,4261 DC,NL-1126,+31 41 620 0006,wijkenaalburg@anytimefitness.nl,Wijk en Aalburg
5403,33.98782,-84.27021,8465 Holcomb Brg Rd,,Alpharetta,Georgia,US,30022,4047,(678) 585-6609,AlpharettaGA3@anytimefitness.com,Alpharetta (East Roswell/Johns Creek)
5404,-32.83507,151.35257,6/10 Darwin Street,,Cessnock,New South Wales,AU,2325,AU-1025,0400215614,cessnock@anytimefitness.com.au,Cessnock
5405,47.51561,-92.56165,5482 Mountain Iron Dr.,,Virginia,Minnesota,US,55792,40,(218) 749-8000,Virginia@anytimefitness.com,Virginia
5406,38.19442,-78.39376,5924 Seminole Trl,,Ruckersville,Virginia,US,22923,894,(434) 985-3523,RuckersvilleVA@anytimefitness.com,Ruckersville
5407,50.26258,-5.05447,Calenick Street,,Truro,South West,GB,TR1 2SF,UK-0153,01872 672412,truro@anytimefitness.co.uk,Truro
5408,33.22006,131.65932,明野東2-34-5 1-2F,,大分市,大分県,JP,〒870-0161,JP-2629,097-547-7406,af_oitaakeno865_info@anytimefitness.jp,大分市 (大分明野店)
5409,41.92669,-71.87615,62 Providence Pike,,Putnam,Connecticut,US,06260,2599,(860) 315-9012,PutnamCT@anytimefitness.com,Putnam
5410,26.424386,-81.812612,21740 S. Tamiami Trail,,Estero,Florida,US,33928,5447,(239) 444-8439,EsteroFL@anytimefitness.com,Estero
5411,36.43464,-99.40705,2122 Oklahoma Ave,,Woodward,Oklahoma,US,73801,4164,(580) 290-5141,WoodwardOK@anytimefitness.com,Woodward
5412,47.6992,-122.02778,23435 NE Novelty Hill Rd,,Redmond,Washington,US,98053,1594,(425) 898-1199,RedmondWA@anytimefitness.com,Redmond
5413,49.28926,-123.139,200 - 1015 Denman St,,Vancouver,British Columbia,CA,V6G 2M4,3804,778 379 2211,VancouverBC3@anytimefitness.ca,Vancouver
5414,34.70218,135.55979,城東区今福東2-14-12 2F,,大阪市,大阪府,JP,〒536-0002,JP-2612,06-6167-5895,af_imafukutsurumi848_info@anytimefitness.jp,大阪市 (今福鶴見店)
5415,35.57767,139.41978,忠生3-7-11 1F,,町田市,東京都,JP,〒194-0035,JP-2989,042-851-9031,af_shinmachidatadao1200_info@anytimefitness.jp,町田市 (新町田忠生店)
5416,42.9307,-88.83897,308 Washington St,,Fort Atkinson,Wisconsin,US,53538,1750,(920) 563-3070,FortAtkinsonWI@anytimefitness.com,Fort Atkinson
5417,41.100417,-73.548325,838 High Ridge Rd,,Stamford,Connecticut,US,06905,5067,203-388-8320,StamfordCT3@anytimefitness.com,Stamford
5418,33.97628,134.61574,大林町宮ノ本86-20 1F,,小松島市,徳島県,JP,〒773-0022,JP-2559,0885-34-9177,af_tokuohayashi794_info@anytimefitness.jp,小松島市 (徳島大林店)
5419,34.7025,135.62015,扇町7-12,,大東市,大阪府,JP,〒574-0033,JP-1229,072-800-3272,afsuminodo224_info@anytimefitness.jp,大東市 (住道店)
5420,52.13201,6.61298,Oudestraat 16,,Neede,Gelderland,NL,7161DW,NL-1009,+31 (0)545 200 222,neede@anytimefitness.nl,Neede
5421,36.4176964,-121.3202758,2209 H Dela Rosa Sr. St,,Soledad,California,US,93960,4650,831-237-5111,SoledadCA@anytimefitness.com,Soledad
5422,3.11872,101.61853,"Kelab Caesars 2, Jalan SS 2/67, SS 2, 47300 Petaling Jaya, Selangor, Malaysia",,Petaling Jaya,Selangor,MY,47300,MY-0086,,SS2@anytimefitness.my,Anytime fitness SS2
5423,41.95675,12.77326,"Via Nazionale Tiburtina, 126/134",,Tivoli,Roma,IT,00019,IT-0066,0774 1951006,tivoli@anytimefitness.it,Tivoli
5424,33.568887,-97.835722,1510 Hwy 59 N,,Bowie,Texas,US,76230,5018,940-240-2477,BowieTX@anytimefitness.com,Bowie
5425,1.33978,103.70672,"Jurong Point, 1 Jurong West Central 2",,Jurong Point,South West,SG,,SG-0076,,JurongPoint@anytimefitness.sg,Jurong Point
5426,49.956253,-97.195627,55 Waterford Green Commons,,Winnipeg,Manitoba,CA,R2R 2Z9,4941,431 275 9876,WinnipegMB7@anytimefitness.ca,Winnipeg (Maples)
5427,50.8826,5.98366,Akerstraat 108,,Heerlen-Centrum,Limburg,NL,6417 BN,NL-1031,+31 (0)45-2030000,heerlen-centrum@anytimefitness.nl,Heerlen-Centrum
5428,35.88365,-88.74713,13081 S. 1st St.,,Milan,Tennessee,US,38358,2481,(731) 613-2600,MilanTN@anytimefitness.com,Milan
5429,28.26444,-82.19041,7341 Gall Blvd,,Zephyrhills,Florida,US,33541,2963,(813) 395-5963,ZephyrhillsFL2@anytimefitness.com,Zephyrhills (Gall Blvd)
5430,14.55182,121.0274,"Level 2, Glorietta 5, Ayala Ave",,Makati,Metro Manila,PH,,PH-0044,09513119836,Glorietta5@anytimefitness.ph,Makati Glorietta
5431,46.71454,-117.17375,690 SE Bishop Blvd,,Pullman,Washington,US,99163,918,(509) 332-3100,PullmanWA@anytimefitness.com,Pullman
5432,3.08923,101.74002,"F-12, Jalan 1/76, G Village, Desa Pandan, 55100, Kuala Lumpur",,Kuala Lumpur,Kuala Lumpur,MY,55100,MY-0032,,GVillage@anytimefitness.my,G Village
5433,20.59108,-100.3293,Av. Prolongación Constituyentes Oriente #42 Local  17,,El Marqués,Querétaro,MX,76249,MX-1051,(442) 1199398,elmirador.qro@anytimefitness.com.mx,Querétaro (Mirador)
5434,38.58554,-121.28397,3161-3225 Zinfandel Dr,,Rancho Cordova,California,US,95670,2835,(916) 706-0090,RanchoCordovaCA@anytimefitness.com,Rancho Cordova (Zinfandel)
5435,-33.84316,151.20445,182 Blues Point Road,,McMahons Point,New South Wales,AU,2060,AU-1136,0460 966 691,mcmahonspoint@anytimefitness.com.au,McMahons Point
5436,28.52515,77.15667,"LGF -6&7, pocket-5, sector-B, Vasant Square Mall",,New Delhi,Delhi,IN,110070,IN-1077,"+918376006464, +918376006565",vasantkunj.delhi@anytimefitness.in,"New Delhi, Vasant Kunj, Delhi"
5437,40.03223,-111.73568,742 Highway 198,,Payson,Utah,US,84651,3891,(801) 400-6549,PaysonUT@anytimefitness.com,Payson
5438,15.13388,120.56824,Omnistellar Bldg. Block 29 Fil-Am Friendship High-Way,,Angeles City,Pampanga,PH,2009,PH-0201,,FriendshipHighway@anytimefitness.ph,Friendship Highway
5439,50.86183,6.00672,Heerlerbaan 273,,Heerlen,Limburg,NL,6418 CE,NL-1062,+31 45 203 0910,heerlerbaan@anytimefitness.nl,Heerlerbaan
5440,42.74667,-84.42672,2119 Haslett Rd,,Haslett,Michigan,US,48840,2453,(517) 977-1444,HaslettMI@anytimefitness.com,Haslett
5441,44.03494,-91.61782,975 Frontenac Dr,,Winona,Minnesota,US,55987,139,(507) 205-2880,Winona@anytimefitness.com,Winona
5442,35.21163,-101.90104,5747 W Amarillo Blvd,,Amarillo,Texas,US,79106,3473,(806) 513-2200,AmarilloTX2@anytimefitness.com,Amarillo
5443,22.51269,88.32925,"Magnum Aura, 53, Nilani Ranjan Avenue",,Kolkata,West Bengal,IN,700053,IN-1116,"+919330027001, +919330027004",newalipore.kolkata@anytimefitness.in,"Kolkata, New Alipore, West Bengal"
5444,-34.38136,150.89592,417 Princes Highway,,Corrimal,New South Wales,AU,2518,AU-1324,02 4285 9883,corrimal@anytimefitness.com.au,Corrimal
5445,-35.18565,149.13527,33/46 Hibberson Street,,Gungahlin,Australian Capital Territory,AU,2912,AU-1103,0428 988 005,gungahlin@anytimefitness.com.au,Gungahlin
5446,46.90276,-102.79513,620 19th St W,,Dickinson,North Dakota,US,58601,779,(701) 483-9747,DickinsonND@anytimefitness.com,Dickinson
5447,35.13759,136.9659,昭和区山手通5-22-3 1-2F,,名古屋市,愛知県,JP,〒466-0815,JP-1542,052-838-5570,af_yagoto529_info@anytimefitness.jp,名古屋市 (八事店)
5448,42.27337,-89.24239,506 N Elida St,,Winnebago,Illinois,US,61088,859,(815) 335-8222,WinnebagoIL@anytimefitness.com,Winnebago
5449,45.78135,-108.50441,2724 Montana Ave,,Billings,Montana,US,59101,1049,(406) 294-0170,BillingsMT2@anytimefitness.com,Billings (Montana Ave)
5450,1.3439,103.75336,"2 Bukit Batok Street 23, #01-03 , Connection",,Bukit Batok,South East,SG,659554,SG-0103,65 9787 5998,BukitBatokConnection@anytimefitness.sg,Bukit Batok Connection
5451,41.93151,12.5192,Viale Libia 152,,Roma,Roma,IT,00199,IT-0001,+390694809247,vialelibia@anytimefitness.it,Roma (Libia)
5452,40.28132,-86.04616,341 W Jefferson St,,Tipton,Indiana,US,46072,3694,(765) 408-0588,TiptonIN@anytimefitness.com,Tipton
5453,14.55392,121.04737,"Fort Bonifacio 2nd Level, Commercenter Bldg. 31st Street corner, 4th Ave",,Taguig,Metro Manila,PH,1630,PH-0142,0995 024 9763,4thAvenueBGC@anytimefitness.ph,4th Avenue BGC
5454,34.68176,134.98253,西区小山3-13-11 1-2F,,神戸市,兵庫県,JP,〒651-2144,JP-2775,078-939-6570,af_kobenishi1009_info@anytimefitness.jp,神戸市 (神戸西店)
5455,33.65796,130.43523,東区香椎浜4-8-2 1F,,福岡市,福岡県,JP,〒813-0016,JP-2953,092-692-2560,af_kashiihama1164_info@anytimefitness.jp,福岡市 (香椎浜店)
5456,39.9108,-80.74806,1410 Lafayette Ave,,Moundsville,West Virginia,US,26041,3505,(304) 810-0454,MoundsvilleWV@anytimefitness.com,Moundsville
5457,52.7878,6.11215,Woldpoort 3,,Steenwijk,Overijssel,NL,8331 KP,NL-1141,+31 521 200 002,steenwijk@anytimefitness.nl,Steenwijk
5458,35.53498,139.6915,南幸町1-7,,川崎市幸区,神奈川県,JP,〒212-0016,JP-3033,044-223-7413,af_kawasakinishiguchi1243_info@anytimefitness.jp,川崎市 (川崎西口店)
5459,45.82582,-108.46942,1509 Main St,,Billings,Montana,US,59105,831,(406) 839-9060,BillingsMT@anytimefitness.com,Billings (Main St)
5460,20.70699,-103.32704,"Calzada Independencia Norte, número 2175, Fraccionamiento Monumental",,Guadalajara,Jalisco,MX,44379,MX-1127,3326311643,estadio.gdl@anytimefitness.com.mx,Guadalajara (Estadio)
5461,35.24747,136.97592,鳥居松町6-34 1-2F,,春日井市,愛知県,JP,〒486-0844,JP-1739,0568-37-3325,af_kasugai727_info@anytimefitness.jp,春日井市 (春日井店)
5462,41.6478,-91.5451,458 Hwy 1 W,,Iowa City,Iowa,US,52246,1110,(319) 337-3100,WestIowaCityIA@anytimefitness.com,Iowa City
5463,35.74095,139.32538,本町89-1 1F,,福生市,東京都,JP,〒197-0022,JP-1690,042-513-7903,af_fussa678_info@anytimefitness.jp,福生市 (福生店)
5464,51.46351,5.63385,Hoofdstraat 95-97,,Helmond,Noord-Brabant,NL,5706 AK,NL-1076,+31 49 220 00 14,helmond@anytimefitness.nl,Helmond
5465,-37.79356,175.28514,19 Clarence Street,,Hamilton,Waikato,NZ,3204,NZ-1003,07 8390209,hamilton@anytimefitness.co.nz,Hamilton
5466,-27.38131,153.03037,"Building 3, 10 Banfield St",,Chermside,Queensland,AU,4032,AU-1400,0460 660 092,chermside@anytimefitness.com.au,Chermside
5467,1.27476,103.79419,44 Pasir Panjang Road Blocks A & B #01,,Singapore,South West,SG,118504,SG-0036,9839 6017,PasirPanjang@anytimefitness.sg,Pasir Panjang
5468,35.119,-78.88049,4251 Ramsey St,,Fayetteville,North Carolina,US,28311,4495,910-745-9081,FayettevilleNC@anytimefitness.com,Fayetteville
5469,-31.89466,116.03042,367 Great Eastern Hwy,,Midvale,Western Australia,AU,6056,AU-1301,0499 763 776,midvale@anytimefitness.com.au,Midvale
5470,1.44167,103.82485,#02-14 Sembawang Shopping Centre,,Singapore,North West,SG,758459,SG-0018,+65 9817 5045,Sembawang@anytimefitness.sg,Sembawang
5471,37.79177,-90.436711,759 Market St Ctr,,Farmington,Missouri,US,63640,2422,573-664-1445,FarmingtonMO@anytimefitness.com,Farmington
5472,34.71888,135.48066,淀川区十三本町1-7-27 サンポードシティ 3F,,大阪市,大阪府,JP,〒532-0024,JP-1279,06-6300-7128,af_juso277_info@anytimefitness.jp,大阪市 (十三店)
5473,-34.46119,150.8393,227 Princess Highway,,Unanderra,New South Wales,AU,2526,AU-1294,02 4272 1010,unanderra@anytimefitness.com.au,Unanderra
5474,21.86471,-102.29417,Av. José María Chavez #1209,,Aguascalientes,Aguascalientes,MX,20230,MX-1063,(449) 276 5948,olivosaguascalientes@anytimefitness.com.mx,Aguascalientes (Plaza Paseo Olivos)
5475,28.39687,-80.76603,2311 SR 524,,Cocoa,Florida,US,32926,3148,(321) 735-4815,CocoaFL@anytimefitness.com,Cocoa
5476,34.16223,131.44125,吉敷中東4-8-2 2F,,山口市,山口県,JP,〒753-0813,JP-2728,083-902-2767,af_yoshiki963_info@anytimefitness.jp,山口市 (山口吉敷店)
5477,45.779,4.85988,77-79 Boulevard de la Bataille de Stalingrad,,Villeurbanne,Auvergne-Rhône-Alpes,FR,69100,FR-1005,+33744892253,villeurbanne-tonkin-nord@anytimefitness.fr,Villeurbanne
5478,40.41508,-91.40152,123 Blvd Rd,,Keokuk,Iowa,US,52632,1315,(319) 524-3044,KeokukIA@anytimefitness.com,Keokuk
5479,14.57347,121.04913,"Unit 127-133 SMDC Light Residences, Madison",,Mandaluyong City,Metro Manila,PH,1550,PH-0094,,LightMall@anytimefitness.ph,Mandaluyong City (Light Residences)
5480,43.70347,7.28628,38 Rue Beaumont,,Nice,Provence Alpes Côte d’Azur,FR,06300,FR-1006,0766771701,nice-riquier@anytimefitness.fr,Nice
5481,32.521488,-95.411995,618 N. Main St.,,Lindale,Texas,US,75771,1062,(903) 882-0202,LindaleTX@anytimefitness.com,Lindale
5482,47.0037,-120.58331,2305 W Dolarway Rd,,Ellensburg,Washington,US,98926,1602,(509) 925-5445,EllensburgWA@anytimefitness.com,Ellensburg
5483,45.179518,-89.650954,3410 E Main St,,Merrill,Wisconsin,US,54452,5010,(715) 722-0046,MerrillWI@anytimefitness.com,Merrill
5484,,,,,TBD,Jalisco,MX,TBD,MX-1175,,,Zapopan (Capital Norte)
5485,29.99903,-90.06079,2141 Caton St,,New Orleans,Louisiana,US,70122,2659,(504) 309-9304,NewOrleansLA6@anytimefitness.com,New Orleans (Gentilly)
5486,37.42561,140.36924,八山田西5-29 1F,,郡山市,福島県,JP,〒963-8053,JP-1437,024-954-6205,af_yatsuyamada429_info@anytimefitness.jp,郡山市 (郡山八山田店)
5487,30.07619,-94.78184,2351 N Main St,,Liberty,Texas,US,77575,1477,(936) 336-5700,LibertyTX@anytimefitness.com,Liberty
5488,19.49076,-99.2268,"Vía Gustavo Baz, número 250, locales 1,2 y 3",,Estado de México,Ciudad de Mexico,MX,53310,MX-1077,5589718950,echegaray.cdmx@anytimefitness.com.mx,Estado de México (Echegaray)
5489,47.9967,-122.10258,25 95th Dr NE,,Lake Stevens,Washington,US,98258,948,(425) 334-1200,LakeStevensWA@anytimefitness.com,Lake Stevens
5490,,,"Avenida Guadalajara, #3743 L-17 y L-23, Fraccionamiento Sendas Residencial G3,",,Zapopan,Jalisco,MX,45138,MX-1174,,,Zapopan (La Cima)
5491,33.90294,130.93714,門司区柳町2丁目8-1 1F,,北九州市,福岡県,JP,〒800-0025,JP-2877,093-342-7395,af_moji1088_info@anytimefitness.jp,北九州市 (門司店)
5492,36.05074,140.13396,東2-30-5 2F,,つくば市,茨城県,JP,〒305-0046,JP-2890,029-875-4185,af_tsukubahigashi1101_info@anytimefitness.jp,つくば市 (つくば東店)
5493,-27.70833,153.09583,450 Chambers Flat Road,,Logan Reserve,Queensland,AU,4133,AU-1723,0427661353,loganreserve@anytimefitness.com.au,Logan Reserve
5494,41.77492,-88.44071,35 E Park Ave,,Sugar Grove,Illinois,US,60554,4388,(331) 227-4188,SugarGroveIL@anytimefitness.com,Sugar Grove
5495,35.32035,-97.50515,811 SW 19th St,,Moore,Oklahoma,US,73160,598,405-759-2551,Moore@anytimefitness.com,Moore
5496,34.80875,135.44506,石橋1-2-6,,池田市,大阪府,JP,〒563-0032,JP-2772,072-737-7255,af_ishibashi1006_info@anytimefitness.jp,池田市 (石橋阪大前店)
5497,35.75179,139.87812,柴又4-32-14　須原ビル 2F,,葛飾区,東京都,JP,〒125-0052,JP-1144,03-5876-8022,afn-shibamata134_info@anytimefitness.jp,葛飾区 (新柴又店)
5498,-33.88409,151.19287,1-9 Glebe Point Road,,Glebe,New South Wales,AU,2037,AU-1042,0488 036 870,glebe@anytimefitness.com.au,Glebe
5499,35.69534,139.45082,東2-5-17 フィル・パーク国立Ⅱ 1-3F,,国立市,東京都,JP,〒186-0002,JP-1471,042-505-4226,af_kunitachi466_info@anytimefitness.jp,国立市 (国立店)
5500,33.60922,130.44518,仲原2706 1F,,糟屋郡粕屋町,福岡県,JP,〒811-2304,JP-2771,092-292-1740,af_futamatase1005_info@anytimefitness.jp,粕屋町 (二又瀬店)
5501,34.99788,136.64804,東茂福町3-15 1-2F,,四日市市,三重県,JP,〒510-8011,JP-2627,059-329-7902,af_yokkaichitomida863_info@anytimefitness.jp,四日市市 (四日市富田店)
5502,-27.6806,153.11654,"Shop 10, 42-48 Bourke St",,Waterford West,Queensland,AU,4133,AU-1033,0448 128 313,waterford@anytimefitness.com.au,Waterford West
5503,-27.2611,153.02475,185 Brays Road,,Griffin,Queensland,AU,4503,AU-1567,0734871905,griffin@anytimefitness.com.au,Griffin
5504,36.34937,140.46429,米沢町381-1 1F,,水戸市,茨城県,JP,〒310-0847,JP-1544,029-306-9601,af_mitoyonezawa533_info@anytimefitness.jp,水戸市 (水戸米沢店)
5505,40.44642,-80.158,5470 Campbells Run Rd,,Pittsburgh,Pennsylvania,US,15205,2928,(412) 747-0101,RobinsonPA@anytimefitness.com,Robinson Township
5506,14.43701,120.90522,"1 Centennial Road , Tabon",,Kawit,Cavite,PH,4104,PH-0170,,RobertsonPlazaKawit@anytimefitness.ph,"Robertson Plaza, Kawit"
5507,38.70874,-93.22891,110 W 3rd St,,Sedalia,Missouri,US,65301,3810,(660) 281-8772,SedaliaMO@anytimefitness.com,Sedalia (Downtown)
5508,35.73159,139.54955,保谷町4‐1‐18,,西東京市,東京都,JP,〒202-0015,JP-3050,,af_nishitokyoyagisawa1260_info@anytimefitness.jp,西東京市 (西武柳沢店)
5509,-26.65835,153.09725,72 Kingsford Smith Parade,,Maroochydore,Queensland,AU,4558,AU-1089,07 5479 0133,maroochydore@anytimefitness.com.au,Maroochydore
5510,34.44516,133.26012,松永町5-10-11 1F,,福山市,広島県,JP,〒729-0104,JP-1659,084-939-5652,af_fukuyamamatsu648_info@anytimefitness.jp,福山市 (福山松永店)
5511,41.46942,2.06196,"Centro Comercial Mirasol. Plaza Ausiàs March, 1.",,Sant Cugat Barcelona,Catalonia,ES,08195,SP-0001,+34 676 507 903,santcugat@anytimefitness.es,Mirasol (Sant Cugat del Vallés)
5512,37.01368,-121.58454,755 1st St,,Gilroy,California,US,95020,2799,(408) 846-4222,GilroyCA@anytimefitness.com,Gilroy
5513,45.10388,-95.03943,1605 S 1st St,,Willmar,Minnesota,US,56201,31,(320) 441-2300,Willmar@anytimefitness.com,Willmar
5514,20.56251,-100.37281,"Boulevard Centro Sur, #40, Local 30",,Querétaro,Querétaro,MX,76074,MX-1171,4423509785,plazasur40@anytimefitness.com.mx,Querétaro (Centro Sur)
5515,30.44316,-91.18826,200 Government St,,Baton Rouge,Louisiana,US,70802,1860,(225) 636-2632,BatonRougeLA3@anytimefitness.com,Baton Rouge (Gov’t St)
5516,50.77697,5.70252,Kerkstraat 4,,Eijsden,Limburg,NL,6245 CB,NL-1061,+31 43 40 94 090,eijsden@anytimefitness.nl,Eijsden
5517,35.68964,139.89818,東瑞江1-19-1,,江戸川区,東京都,JP,〒132-0014,JP-1090,03-5664-6725,afmizue86_info@anytimefitness.jp,江戸川区 (瑞江店)
5518,29.66422,-98.63269,24165 Interstate Hwy 10 W,,San Antonio,Texas,US,78257,2301,210-314-1412,SanAntonioTX2@anytimefitness.com,San Antonio (I-Hwy 10 W)
5519,30.56737,-81.82712,450077 SR 200,,Callahan,Florida,US,32011,1211,(904) 879-2747,CallahanFL@anytimefitness.com,Callahan
5520,14.63387,121.01996,"325 Quezon Ave. Corner Roosevelt Ave, Brgy. Sta. Cruz",,"Fisher Mall, Quezon Avenue",Metro Manila,PH,,PH-0137,,FisherMallQuezonAve@anytimefitness.ph,"Fisher Mall, Quezon Avenue"
5521,36.16236,-86.51266,645 South Mt. Juliet Rd,,Mt. Juliet,Tennessee,US,37122,4098,(615) 754-0157,MtJulietTN2@anytimefitness.com,Mt. Juliet
5522,-6.11761,106.78907,"SEDAYU CITY SUITE LIFE, GROUND FLOOR, Jl. Sedayu City Klp. Gading Jl. Boulevard Timur",,Daerah Khusus Ibukota Jakarta,Jakarta,ID,,ID-0003,+62 838 90881737,pluit@anytimefitness.id,Daerah Khusus Ibukota Jakarta
5523,50.96751,5.76651,Raadhuisplein 24,,Stein,Limburg,NL,6171 JC,NL-1017,+31 6 28 92 85 50,Stein@anytimefitness.nl,Stein
5524,35.20479,-79.485598,110 Ivey Lane,,Pinehurst,North Carolina,US,28374,4800,910-365-9882,PinehurstNC@anytimefitness.com,Pinehurst
5525,41.91047,-87.68794,2412 W North Ave,,Chicago,Illinois,US,60647,3918,(773) 242-9550,ChicagoWickerPark@anytimefitness.com,Chicago
5526,-36.62837,174.73123,Corner Whangaparaoa and Beverley Roads,,Whangaparaoa,Auckland,NZ,0932,NZ-1028,09 947 5981,whangaparaoa@anytimefitness.co.nz,"Whangaparaoa, Auckland"
5527,1.2841,103.84849,22 Malacca Street Singapore 048980,,Singapore,Central Singapore,SG,048980,SG-0126,,RafflesPlace@anytimefitness.sg,Raffles Place
5528,40.8248,-77.81226,2351 Commercial Blvd,,State College,Pennsylvania,US,16801,3569,(814) 826-2631,StateCollegePA@anytimefitness.com,State College
5529,43.114362,-80.294474,360 Conklin Rd,,Brantford,Ontario,CA,N3T 0N5,5465,519-751-3338,WestBrantfordON3@anytimefitness.ca,Brantford
5530,-37.73117,144.95187,12 Lens Street,,Coburg North,Victoria,AU,3058,AU-1699,,,Pascoe Vale
5531,51.50959,-0.32508,77-83 The Broadway,,London (West Ealing),Greater London,GB,W13 9BP,UK-0452,0203 149 9380,westealing@anytimefitness.co.uk,London (West Ealing)
5532,41.61196,0.61841,"Lluis Companys, 2",,Lleida,Catalonia,ES,25003,SP-0070,690 688 882,lleida@anytimefitness.es,Lleida
5533,39.72045,2.91397,"Carrer des Barco, 31",,Inca Mallorca,Islas Baleares,ES,07300,SP-0084,637775727,inca@anytimefitness.es,Inca (Mallorca)
5534,-20.72757,139.49048,2 West Street,,Mount Isa,Queensland,AU,4825,AU-1406,0747490774,mountisa@anytimefitness.com.au,Mount Isa
5535,39.928203,-85.916522,13860 E 96th St,,McCordsville,Indiana,US,46055,5311,463.270.1070,McCordsvilleIN@anytimefitness.com,McCordsville
5536,14.63119,121.00269,"6th Floor, 86 Banawe St, Banawe",,Quezon City,Metro Manila,PH,,PH-0048,0939-221-5221,banawe@anytimefitness.ph,Banawe
5537,51.51332,-0.10224,1 Priory Court,,London,Greater London,GB,EC4 6DE,UK-0044,020 3137 6489,stpaulslondon@anytimefitness.co.uk,London (St Paul's)
5538,-38.09997,145.18609,113a Hall Rd,,Carrum Downs,Victoria,AU,3201,AU-1504,0481 369 671,carrumdowns@anytimefitness.com.au,Carrum Downs
5539,45.42743,-75.6907,96 George St,,Ottawa,Ontario,CA,K1N 5W1,3582,613 421 9523,OttawaON4@anytimefitness.ca,Ottawa
5540,22.37105,114.14174,"Shop 101A, On Yam Shopping Center, On Yam Estate,",,Kwai Chung,NEW TERRITORIES,HK,,HK-0040,+852 6121 1890,OnYam@anytimefitness.hk,On Yam
5541,41.9524,-72.78419,5-9 Bank St,,Granby,Connecticut,US,06035,3385,(860) 413-3737,GranbyCT@anytimefitness.com,Granby
5542,-37.82044,145.00383,8/53 Coppin Street,,Richmond,Victoria,AU,3121,AU-1181,03 9429 7218,richmond@anytimefitness.com.au,Richmond
5543,-27.31943,153.06979,27 Brighton Road,,Sandgate,Queensland,AU,4017,AU-1637,07 3269 4193,sandgate@anytimefitness.com.au,Sandgate
5544,33.89485,130.71404,若松区ひびきの北2-6 1-2F,,北九州市,福岡県,JP,〒808-0138,JP-2965,093-701-5125,af_hibikino1176_info@anytimefitness.jp,北九州市 (ひびきの店)
5545,39.89522,-80.17081,55 Sugar Run Rd,,Waynesburg,Pennsylvania,US,15370,3684,(724) 802-7980,WaynesburgPA@anytimefitness.com,Waynesburg
5546,53.79234,-1.54796,Unit 1,,Leeds,Yorkshire and The Humber,GB,LS11 5QS,UK-0025,01133 200109,leeds@anytimefitness.co.uk,Leeds (Bridgewater Place)
5547,14.4975,121.01305,"Town Corner Building 155 Armstrong Avenue corner E. Rodriguez, Brgy. Moonwalk",,Paranaque City,Metro Manila,PH,,PH-0099,0915 054 7262 / 0918 626 8422,Moonwalk@anytimefitness.ph,Moonwalk
